PDB Code,Max Similarity
5hct,0.7368421052631579
6s4t,0.4
3uug,1.0
187l,0.5833333333333334
3gtc,0.28125
1hii,0.44594594594594594
3p8z,0.6363636363636364
2aqu,1.0
5mgj,0.3064516129032258
5n18,0.3055555555555556
6cpa,0.6964285714285714
1w5w,0.46153846153846156
6r1w,0.3384615384615385
4zji,0.5178571428571429
6dpx,0.375
6eqw,0.7580645161290323
5o9y,0.4691358024691358
4app,0.34782608695652173
4xu0,0.5247524752475248
1jao,0.4339622641509434
6dd0,0.2830188679245283
4q4r,0.6610169491525424
3q71,1.0
3mam,1.0
1jev,0.7903225806451613
4heg,1.0
3o7u,0.17857142857142858
4p6c,0.59375
2jkp,0.6538461538461539
6mj4,0.8135593220338984
6ma4,0.6666666666666666
3nik,0.78
2am4,1.0
1fv0,0.5409836065573771
6cwn,1.0
1x1z,1.0
2f94,1.0
1lrh,0.5526315789473685
2vpn,0.45454545454545453
4c1u,0.6097560975609756
1fh7,1.0
6qgg,0.45871559633027525
3exe,1.0
6maj,0.5769230769230769
3fzn,0.5512820512820513
6d1a,0.43478260869565216
4wkp,0.6666666666666666
1d2e,1.0
1gyy,0.48484848484848486
3nu9,0.7236842105263158
6poi,0.7777777777777778
4pum,1.0
5b5g,0.5625
2fgv,1.0
4qlk,1.0
4ayu,0.59375
1hvs,0.5254237288135594
6qge,0.7142857142857143
2nnd,0.2608695652173913
2ylc,0.7142857142857143
5oxk,0.6046511627906976
6nu5,1.0
2cej,0.7926829268292683
6guk,1.0
2q6f,0.7526881720430108
4e1k,0.7543859649122807
4kmz,1.0
2e92,1.0
4mc1,0.4095238095238095
4nbk,0.4090909090909091
2j4g,0.4375
6hgj,0.59375
4u5n,0.5866666666666667
2vsl,0.6081081081081081
6quv,0.27450980392156865
6n0j,0.30434782608695654
5uk8,0.30337078651685395
1koj,0.65625
1ai4,0.59375
4ibb,0.3235294117647059
1v0l,1.0
3s8o,0.5633802816901409
2hb3,0.6190476190476191
4lm2,0.4411764705882353
1ydk,1.0
4ibj,0.3787878787878788
6i18,0.5316455696202531
4rhx,0.7457627118644068
5fe6,0.2558139534883721
4up5,0.6060606060606061
4x3k,0.7868852459016393
3w07,1.0
184l,0.47619047619047616
4mc6,0.3424657534246575
1qka,1.0
4rdn,0.5789473684210527
5ne5,1.0
2q2a,1.0
3u10,1.0
3kek,0.3409090909090909
6c0s,0.5555555555555556
1t7d,0.27835051546391754
1f3e,0.3157894736842105
2a5b,0.7272727272727273
2gss,1.0
2jew,0.375
6qqw,0.74
5ota,0.46875
6im4,1.0
1n4k,1.0
1q84,0.7529411764705882
5i2e,0.5
3ts4,1.0
6pvz,0.6595744680851063
4dsy,0.5833333333333334
2w08,0.3953488372093023
1f4f,0.4
1df8,1.0
5kby,0.7796610169491526
3b4p,0.4864864864864865
1hxw,1.0
4cga,0.375
6qlu,0.7301587301587301
2g5u,1.0
6qlo,0.7419354838709677
5ja0,1.0
6mdu,0.44642857142857145
6hni,1.0
5g45,0.3611111111111111
4rlt,0.4791666666666667
3t0d,0.5294117647058824
6dh1,1.0
1qk3,1.0
3hfb,0.3620689655172414
1f8c,0.7659574468085106
2vmf,1.0
3fj7,0.36585365853658536
3ccz,0.4659090909090909
5n9r,0.525
6i17,0.6533333333333333
1fki,0.23636363636363636
5drr,0.5714285714285714
1hps,0.5846153846153846
2r3w,1.0
3lgs,1.0
1dud,1.0
3nuj,0.7236842105263158
5o9p,0.5
6jao,0.6222222222222222
3ctt,0.4
4i8z,0.8783783783783784
3le9,0.3142857142857143
4x5y,0.8021978021978022
1swr,1.0
3w9r,1.0
6qmk,0.38372093023255816
6fnr,0.6571428571428571
6d18,0.36
2pqc,0.5869565217391305
1wm1,0.358974358974359
4msa,0.5151515151515151
2dw7,1.0
5om3,0.23728813559322035
6hly,1.0
5mwh,0.6779661016949152
3djk,0.6790123456790124
1ssq,1.0
5f1v,0.7096774193548387
1nny,0.4946236559139785
2d3z,0.4918032786885246
6p9e,0.3116883116883117
6jam,1.0
3d4y,1.0
4w52,1.0
3zps,0.6483516483516484
6qz5,1.0
4ks4,0.7384615384615385
6ftz,0.44642857142857145
1bxq,0.45569620253164556
1zvx,0.4727272727272727
6guh,1.0
1mq5,0.3118279569892473
4ibg,0.27710843373493976
5ldm,1.0
3i4y,0.47619047619047616
10gs,0.45714285714285713
4ewn,0.40816326530612246
6hh5,1.0
3lzu,1.0
5dgw,0.7386363636363636
4j44,0.7333333333333333
6nw3,0.2773109243697479
3gt9,0.37894736842105264
4w9d,0.6363636363636364
3dx4,0.38461538461538464
1zsf,1.0
5c2a,0.5777777777777777
2psv,0.3870967741935484
5cqt,0.3333333333333333
3fzy,1.0
2x95,0.6388888888888888
2wvz,1.0
1qxk,0.5529411764705883
4ad3,0.775
1hyo,0.375
4ahu,0.5945945945945946
5d48,0.3106796116504854
2rkf,1.0
4oiv,0.28
5afv,0.3076923076923077
2aoe,0.8522727272727273
3ip8,0.46875
5c1m,0.275
2f80,1.0
3h5b,0.5408163265306123
5vsj,0.7727272727272727
6mh7,0.5
3kqr,1.0
6dh2,1.0
6n0k,0.3064516129032258
6ckw,0.475
3l4y,0.8409090909090909
1h2t,0.726027397260274
3rux,0.6263736263736264
5zdb,1.0
2nsl,0.6727272727272727
5exl,0.7162162162162162
1dy4,0.6363636363636364
2uyq,1.0
6qlp,0.7833333333333333
2w47,0.5535714285714286
3dp9,1.0
4ty6,0.4878048780487805
3d6p,0.8297872340425532
4djr,0.4672897196261682
3ery,0.9375
6qr0,0.6461538461538462
2nta,0.5116279069767442
6g2c,0.36538461538461536
1enu,0.5
2qd7,0.8875
6pg8,0.38461538461538464
6p84,0.2903225806451613
2pu2,0.41304347826086957
5oa2,0.5
3p7i,0.5294117647058824
5i1q,0.49295774647887325
2qpu,0.484375
5jgq,0.6739130434782609
6prf,0.8144329896907216
2q8h,0.4666666666666667
3ekw,1.0
5wbo,0.28125
3v2p,1.0
5n1z,0.8717948717948718
3f7g,0.5714285714285714
2qd6,0.8875
5uv2,1.0
6qr4,0.5675675675675675
1hi4,1.0
1sdv,1.0
3djp,1.0
3cj2,0.4067796610169492
4de0,0.6296296296296297
1ugx,0.7857142857142857
1fzj,0.7837837837837838
3tvc,0.7358490566037735
4a6b,0.4716981132075472
6epz,1.0
5m77,0.47619047619047616
4djo,0.5168539325842697
3vd9,1.0
5m5d,0.625
4mhz,0.6140350877192983
4ufj,0.3333333333333333
4dy6,0.9016393442622951
4ew3,0.4177215189873418
2fzg,0.43478260869565216
4cp7,0.6526315789473685
5fnt,0.6451612903225806
3f8f,0.8533333333333334
6dj5,1.0
1hmr,1.0
1d4i,0.576271186440678
4m8x,0.7
1ai7,1.0
5ji8,0.5428571428571428
6r11,0.6046511627906976
1ew9,0.4375
6o0p,0.6268656716417911
8a3h,0.4583333333333333
3iof,0.2857142857142857
6i14,0.7903225806451613
4k7n,0.5416666666666666
2fxv,1.0
6e4a,0.32222222222222224
6dgq,0.4492753623188406
2xg9,0.6904761904761905
4en4,0.7096774193548387
3ekt,1.0
1jqy,0.8382352941176471
2rfh,0.4090909090909091
5yhe,0.48936170212765956
1m0b,0.7536231884057971
3uzj,0.3333333333333333
4a4w,0.4090909090909091
1od8,0.5227272727272727
1q54,0.47619047619047616
1qkb,0.673469387755102
2qw1,0.5625
1lf2,0.5308641975308642
4cj4,0.43243243243243246
2xei,0.3684210526315789
5fh7,0.23076923076923078
4np2,0.38461538461538464
4ngm,0.8148148148148148
4av5,0.7083333333333334
4uma,0.4482758620689655
4lkq,0.3333333333333333
1li3,1.0
5z5f,1.0
2wzf,1.0
2ra6,0.5
4lrr,0.35294117647058826
6rih,0.5185185185185185
5v7a,0.3584905660377358
5ewa,0.5609756097560976
1o86,0.6825396825396826
3upv,0.6984126984126984
4p3h,0.6811594202898551
4h75,0.9384615384615385
2vba,0.35294117647058826
4c1t,0.6341463414634146
3eqr,0.38613861386138615
3bzf,0.8658536585365854
2p3c,1.0
6pg4,0.3235294117647059
5cc2,0.3333333333333333
5jsj,0.3108108108108108
3cyz,0.48484848484848486
5yj8,0.4
2avs,1.0
5jg1,0.6
1kuk,0.5714285714285714
1z1h,0.7763157894736842
2cer,0.6222222222222222
6stl,0.391304347826087
1ohr,1.0
4dv8,0.4
4ahs,0.4642857142857143
1bxo,0.27102803738317754
1m48,0.41379310344827586
4kow,0.5526315789473685
3l4z,0.7674418604651163
1olu,1.0
4exs,1.0
4ish,0.3108108108108108
6q3y,0.45652173913043476
3uz5,0.28205128205128205
6r1b,0.5319148936170213
6qr3,0.5540540540540541
3eax,0.2987012987012987
1b7h,0.6739130434782609
6iiu,0.4605263157894737
6g9i,1.0
3k8c,0.59375
4pin,1.0
3t70,0.5714285714285714
3o4k,0.5657894736842105
1a94,0.7011494252873564
3fwv,0.7192982456140351
5ahw,1.0
1p19,1.0
2qd8,0.8875
6jav,0.24358974358974358
3ejp,0.717391304347826
3f1a,0.391304347826087
5n99,0.5470085470085471
5l2s,0.358695652173913
1apv,0.64
1rjk,0.8103448275862069
4mre,0.55
3o9a,0.8831168831168831
2qtt,1.0
2qi4,0.42718446601941745
3bxe,0.5652173913043478
3f7h,0.4805194805194805
3d1z,1.0
5gsa,0.3373493975903614
5qal,0.71875
4u54,1.0
1sr7,0.3402061855670103
2vwn,0.3804347826086957
6eyt,1.0
3qt6,1.0
5kat,1.0
1b51,0.75
1f8b,1.0
2y7x,0.38571428571428573
4gql,0.5802469135802469
5g4o,0.296875
4xtz,0.6
5ulp,0.7428571428571429
3pcf,0.6538461538461539
5ei3,0.3157894736842105
5hjq,1.0
2ydt,0.5526315789473685
4zo5,0.3670886075949367
1x8t,0.5869565217391305
3qqa,0.8181818181818182
3uw4,0.4186046511627907
2hzy,0.4411764705882353
3hl8,0.2641509433962264
1jaq,0.43859649122807015
4mmm,0.5
6qr2,0.547945205479452
5lz5,0.5555555555555556
5gja,0.5172413793103449
4rlu,0.5161290322580645
3k4d,0.3235294117647059
6gw4,0.75
6qmj,0.44594594594594594
4w9f,0.7142857142857143
4lyw,0.3287671232876712
5wa9,0.676923076923077
6n7d,0.7878787878787878
4kfq,0.3111111111111111
6cks,0.30666666666666664
2x97,0.4626865671641791
1cps,0.4318181818181818
4pp0,0.45652173913043476
6aox,1.0
4lxd,0.41353383458646614
3ppr,0.4827586206896552
4b76,0.42857142857142855
3e6y,0.312
3d78,0.4666666666666667
4kz7,0.2727272727272727
5oa6,0.45348837209302323
5o9q,0.5211267605633803
6st0,0.34285714285714286
3cke,0.7435897435897436
4pox,0.30952380952380953
5oh7,0.3793103448275862
6gj8,0.7721518987341772
1ela,0.45
6pgb,0.40425531914893614
5f1r,0.7288135593220338
1fcz,0.5416666666666666
1gnn,0.45348837209302323
5a6x,1.0
6qgh,0.544
1gyx,1.0
3fvn,0.6956521739130435
3n9s,1.0
4wk1,1.0
5cs3,0.6129032258064516
3rm4,0.2916666666666667
5ucj,0.4666666666666667
5tbe,0.6790123456790124
2rka,1.0
6cdo,1.0
1vzq,0.30434782608695654
4des,0.35714285714285715
1qan,1.0
3gcp,1.0
6cdp,1.0
6gjl,0.6140350877192983
1nhz,1.0
5tkk,1.0
1lpk,0.47761194029850745
6gon,1.0
1c5c,0.5142857142857142
4gii,0.3787878787878788
6fng,0.5054945054945055
6i61,0.5185185185185185
1om1,0.38181818181818183
3pd9,0.3076923076923077
2uy5,0.4807692307692308
5nkh,0.41836734693877553
4uof,0.7213114754098361
3neo,0.35294117647058826
6gjm,0.7291666666666666
5t9u,0.5350877192982456
3tza,0.3409090909090909
3fvk,0.6382978723404256
4det,0.5348837209302325
5am6,0.52
1gaf,0.5098039215686274
6hk3,0.5454545454545454
5mg2,0.6037735849056604
5ia2,0.56
5l4j,0.4166666666666667
6q60,0.38636363636363635
4xy8,0.3448275862068966
4dew,0.425531914893617
2iuz,0.8709677419354839
1tpw,1.0
5nkd,0.46236559139784944
3gkz,0.4
3n3g,0.35294117647058826
5cj6,0.38596491228070173
2oxy,0.39285714285714285
4jal,1.0
6bbx,0.23376623376623376
1dl7,0.4090909090909091
1a28,1.0
2pbw,0.5531914893617021
5orh,0.6486486486486487
2cn0,0.3235294117647059
1oau,0.41818181818181815
2weq,0.3125
5ivc,0.47058823529411764
2r0z,0.88
2nmx,0.4888888888888889
5nkc,0.48314606741573035
4pmm,0.27956989247311825
3isj,0.4461538461538462
1zoh,0.2727272727272727
4fys,0.7731958762886598
4qnb,1.0
3nee,0.43859649122807015
1efy,0.43478260869565216
5nkg,0.45652173913043476
4i3z,1.0
2rk8,1.0
3be9,0.30952380952380953
6jof,1.0
4hzm,0.28846153846153844
2p7a,0.38461538461538464
5ihh,0.36538461538461536
5nk2,0.44086021505376344
6c9s,0.5384615384615384
4gg7,0.39
1yei,0.38333333333333336
4x48,0.2823529411764706
6qav,0.31521739130434784
4wt2,0.6346153846153846
5i9x,0.41379310344827586
5nk8,0.43956043956043955
6nwk,1.0
2pvk,0.546875
3zcl,0.3220338983050847
3ml5,1.0
4bcm,1.0
3hvi,0.8717948717948718
4lj5,1.0
1azm,1.0
3qxt,1.0
1mfd,0.74
5nk9,0.4444444444444444
4bco,1.0
5umx,1.0
3sr4,0.7777777777777778
1kel,1.0
5tp0,0.40625
2hhn,1.0
5otz,0.4418604651162791
3arx,1.0
3bqc,1.0
4i5c,0.48
5otr,0.6129032258064516
5ia5,0.3364485981308411
1e3g,0.3835616438356164
5dyo,0.475
5mo8,0.44776119402985076
3ubd,0.33766233766233766
3kdm,0.723404255319149
4gqp,0.4
4j7d,0.43529411764705883
2nn7,0.5227272727272727
5uc4,0.6078431372549019
3s2v,0.4915254237288136
3qlm,1.0
5umy,0.24285714285714285
2xn5,0.35714285714285715
6qe0,0.9178082191780822
5fhm,0.3709677419354839
5ouh,1.0
6h37,0.3392857142857143
5fto,0.8552631578947368
5wp5,1.0
3r7o,0.5212765957446809
1utl,0.5652173913043478
4rww,1.0
4gfo,0.3333333333333333
1i37,0.723404255319149
5f1h,0.2676056338028169
1mrs,0.7924528301886793
2isw,1.0
6hk4,0.7846153846153846
1yej,0.4262295081967213
6gl9,0.4
1egh,1.0
6mqc,1.0
3hek,0.3170731707317073
3lpi,0.6744186046511628
1s89,1.0
2oxx,0.3076923076923077
6pid,1.0
3ldp,0.676056338028169
4o2p,0.27835051546391754
4del,1.0
4bck,1.0
6ex1,0.41379310344827586
4qdk,1.0
2wq5,0.18691588785046728
6bdy,1.0
1f4x,0.9090909090909091
5h8g,0.7083333333333334
3qox,1.0
5vja,0.33783783783783783
6cjr,0.31
3fl5,0.5
4ase,0.47368421052631576
1utm,0.5238095238095238
5hcv,0.47619047619047616
3hzm,0.5306122448979592
3o8p,0.7021276595744681
4isu,0.25
5zhl,1.0
6g3v,0.29310344827586204
6bhv,0.7424242424242424
4bcp,1.0
4yb5,0.6585365853658537
6glb,0.5060240963855421
5ivv,0.35064935064935066
4gj2,0.34328358208955223
4pfu,1.0
6bm6,1.0
4unp,0.325
5aqz,0.7254901960784313
3c52,1.0
4k3n,0.5142857142857142
2cf9,0.30985915492957744
4qjx,0.7906976744186046
5ia0,0.38271604938271603
5ivy,0.4423076923076923
4j7e,0.6329113924050633
1mfa,0.74
2f1g,0.3246753246753247
5ia3,0.345679012345679
3nyx,0.2903225806451613
4e4l,0.29411764705882354
4yhm,0.30434782608695654
5nk3,0.4606741573033708
5nki,0.48314606741573035
2pvl,0.4782608695652174
3ujc,0.48
6nfh,0.3956043956043956
3d2e,1.0
4ei4,0.3902439024390244
1m7i,0.7321428571428571
2r1y,0.8214285714285714
5i8g,0.6923076923076923
5nk4,0.43617021276595747
5ive,0.6595744680851063
6g5u,0.4262295081967213
1aj7,0.5098039215686274
3n9r,0.75
6orr,0.7411764705882353
3hub,0.2682926829268293
4yho,0.30434782608695654
2f34,0.30303030303030304
3rm9,0.29310344827586204
3gcu,0.8923076923076924
5cbs,0.8235294117647058
5exw,0.7213114754098361
6dq4,1.0
2bmk,0.5079365079365079
4fs4,0.4657534246575342
3ai8,0.3958333333333333
4p5z,0.4230769230769231
4gu9,0.3090909090909091
1m2p,0.5757575757575758
4a7i,0.3595505617977528
2f35,0.36
5ork,0.6176470588235294
2qu6,0.4148936170212766
2c1p,0.3
3ozr,0.3707865168539326
2a14,1.0
3d0e,1.0
1mmr,0.782608695652174
4kao,0.5932203389830508
1j17,0.35294117647058826
6f3b,0.38461538461538464
1ogg,1.0
1bm7,1.0
4asd,1.0
6fnj,0.5054945054945055
1m2q,0.3392857142857143
6nwl,1.0
3mdz,0.375
5x62,1.0
5oqu,0.6
4p6x,1.0
4uyf,1.0
1nw5,1.0
4v01,1.0
2wlz,0.8035714285714286
3a9i,1.0
4mr6,0.7413793103448276
4k9y,0.5245901639344263
4bup,1.0
5l4m,0.32
3iw5,0.30952380952380953
5mkr,0.5164835164835165
3str,0.8266666666666667
5l7g,0.2976190476190476
4m0r,0.6111111111111112
6fyz,0.32786885245901637
3p2e,1.0
2xb7,1.0
1zea,0.7079646017699115
2bvs,0.32954545454545453
6i8t,0.25
4g8n,0.35135135135135137
1w9v,1.0
1zog,0.34375
5aa9,1.0
1jgl,1.0
2p2a,0.3559322033898305
3gba,1.0
5cqu,0.34
5mlj,0.21621621621621623
1w9u,1.0
1mmq,0.835820895522388
3pwd,0.37735849056603776
4p58,0.25
5u4d,0.7045454545454546
1pz5,0.6346153846153846
3u6h,1.0
4cd0,0.5316455696202531
4lj8,1.0
3ipq,0.33766233766233766
5l7h,0.2702702702702703
5orj,0.6153846153846154
4azc,0.41935483870967744
5nkb,0.5308641975308642
3h78,0.6666666666666666
5tkj,1.0
2pvm,0.5072463768115942
2oxd,0.3333333333333333
1n0s,0.475
4tmk,1.0
3kmx,0.37777777777777777
4ymg,1.0
6hoq,1.0
4bcn,0.5454545454545454
1r0p,1.0
6bm5,1.0
3v5p,0.6875
5twj,1.0
4rwj,1.0
3h89,0.35251798561151076
6gjj,0.7608695652173914
1w7g,0.3978494623655914
5cs6,0.41025641025641024
2ihq,0.660377358490566
6qe5,1.0
5nk6,0.45977011494252873
5mks,0.5662650602409639
4owv,0.6666666666666666
6h36,0.4230769230769231
5nka,0.449438202247191
4jne,1.0
6gla,0.5625
4hbm,0.7058823529411765
5lwm,0.5454545454545454
5mwp,0.7575757575757576
6fs0,0.28125
6idb,0.9285714285714286
2e27,0.4626865671641791
6q54,0.38095238095238093
4flp,0.819672131147541
6faf,0.3380281690140845
4d3h,1.0
1mh5,1.0
1utj,0.5909090909090909
1oar,0.4722222222222222
5h8e,0.7285714285714285
6gji,0.603448275862069
4deu,0.7380952380952381
3q6w,0.7407407407407407
6ftw,0.275
3ifl,0.9066666666666666
2o0u,0.44594594594594594
2uy4,1.0
2ccb,1.0
5t9w,0.509090909090909
4ehz,0.375
5csp,0.5666666666666667
6pve,0.9102564102564102
6sbt,0.35365853658536583
5j8u,0.28846153846153844
3uyr,0.693069306930693
1mjj,1.0
6d3q,1.0
3uj9,0.48
1pme,0.6326530612244898
3iw6,0.43548387096774194
6gjn,0.3333333333333333
4jn2,0.30434782608695654
1amw,1.0
5t9z,0.475
3gm0,0.696969696969697
4qew,0.3950617283950617
5ct2,0.7857142857142857
1lpz,0.8305084745762712
3udd,0.3103448275862069
5ufs,0.6617647058823529
3ijh,0.45652173913043476
5os8,0.5897435897435898
3hvj,0.9012345679012346
4nja,1.0
2nn1,0.6333333333333333
3g0e,1.0
3hzv,0.7454545454545455
6b7b,0.34146341463414637
2oiq,1.0
3vhk,0.5454545454545454
4ag8,0.27419354838709675
2rkd,0.47368421052631576
5i9z,0.4588235294117647
2p7g,0.8
6gzd,1.0
3v5t,0.6666666666666666
2pcp,0.40625
6cjs,0.30612244897959184
3kku,0.46153846153846156
4gj3,0.3013698630136986
3fuz,1.0
4ybk,0.6875
4c2v,0.3614457831325301
1ql9,0.35294117647058826
4loy,1.0
3nes,0.43859649122807015
2ccc,0.29545454545454547
2ewa,0.6326530612244898
4fk6,0.35555555555555557
3arw,1.0
1y0l,0.375
3lxe,0.20967741935483872
2zjw,0.34146341463414637
4uin,1.0
5f2p,0.32558139534883723
1ciz,0.6060606060606061
2r23,0.7413793103448276
6i65,0.45714285714285713
1mrn,1.0
3bpc,0.7258064516129032
3t3u,0.847457627118644
3zc5,0.6507936507936508
5tmp,0.8214285714285714
5ey4,0.7377049180327869
5nk7,0.44086021505376344
5wal,0.3384615384615385
2pvh,0.3898305084745763
5ta2,0.5042735042735043
3kmy,0.52
5ia4,1.0
3mof,1.0
3q2j,1.0
1nw7,1.0
6i8m,0.25
2wgj,1.0
2pu1,0.38461538461538464
6eir,0.5054945054945055
2cf8,0.3235294117647059
3zze,0.27692307692307694
5bw4,1.0
2wky,0.3157894736842105
1h1s,1.0
3p3s,0.3018867924528302
6c9v,0.5396825396825397
1b57,1.0
2bvr,0.32857142857142857
6evr,0.4
5os7,1.0
3owj,0.3220338983050847
4qev,0.3924050632911392
4clj,1.0
5lud,0.3793103448275862
2jiw,0.38461538461538464
6fz4,0.27941176470588236
5kva,1.0
3h30,1.0
6fni,0.4891304347826087
5mwy,0.4473684210526316
3hzk,1.0
4m7j,0.9245283018867925
5njz,0.47126436781609193
3zbx,0.6333333333333333
4hy1,0.6493506493506493
1pdz,1.0
5am7,0.52
4der,0.47368421052631576
1s5z,0.711864406779661
4knm,0.45
1bgq,0.4868421052631579
3zxz,0.38961038961038963
3fas,1.0
4n8q,0.7142857142857143
4hu1,0.575
2wm0,0.8214285714285714
1m7d,0.6666666666666666
5h5f,1.0
6i66,0.4074074074074074
1m2r,0.42857142857142855
3u92,1.0
3lxk,1.0
3czv,1.0
4zzz,0.39344262295081966
3qxv,1.0
1lke,1.0
4acc,0.6027397260273972
4ij1,0.65625
2qbu,1.0
1atr,1.0
2pvj,0.5303030303030303
6fhk,1.0
2vxn,1.0
2bq7,0.5833333333333334
6cpw,0.5363636363636364
5en3,0.35294117647058826
3sw8,0.391304347826087
4rrf,0.6521739130434783
6g98,0.453125
5mod,0.4634146341463415
3pe2,0.49333333333333335
3u81,1.0
4ap7,0.5
5alb,1.0
2wly,0.9803921568627451
6ift,1.0
6fag,0.38596491228070173
4cp5,0.5573770491803278
4aoi,0.35294117647058826
6idg,1.0
6p5o,0.5142857142857142
3kgt,0.3898305084745763
2tpi,0.6170212765957447
3ipu,0.5119047619047619
5mes,0.7446808510638298
4knn,0.5178571428571429
3tao,1.0
5evz,1.0
3lpk,0.42990654205607476
6ets,0.41025641025641024
6pia,0.7037037037037037
2uy3,0.4489795918367347
3c56,0.896551724137931
5vm0,1.0
2rke,0.631578947368421
4nj9,1.0
6i67,0.3448275862068966
2wr8,1.0
5l7e,0.4807692307692308
4ax9,0.41237113402061853
2h21,1.0
5osl,0.6176470588235294
4agc,0.2903225806451613
4lar,0.4838709677419355
3u6i,0.4891304347826087
1fl3,0.5348837209302325
3uu1,0.5
5ikb,1.0
6mqe,1.0
1ik4,1.0
3pd8,0.3170731707317073
1zoe,0.34375
1flr,0.475
6f28,0.4716981132075472
2hkf,0.6352941176470588
2xn3,0.7222222222222222
5a2i,0.8472222222222222
2cgr,0.5925925925925926
3h8b,0.4036697247706422
5vl2,1.0
1uz8,0.9375
2baj,0.6792452830188679
5f1x,1.0
3i9g,0.6875
5k03,0.24444444444444444
2cgf,0.9285714285714286
6i62,0.35294117647058826
6msy,0.9
6gzm,1.0
2yfx,1.0
2cc7,0.34210526315789475
5owl,1.0
5e1s,0.24074074074074073
5kz0,0.44594594594594594
2p7z,1.0
456c,0.4915254237288136
5fho,0.36507936507936506
5eu1,0.3484848484848485
5nbw,0.4827586206896552
4ymh,1.0
6h38,0.5471698113207547
966c,0.5
3ohi,0.2926829268292683
2w8y,1.0
1lnm,0.7586206896551724
4ek9,0.7291666666666666
4gue,0.4
1d6v,1.0
4zvi,0.4583333333333333
4e4n,0.3466666666666667
4u0f,0.296875
2ptz,1.0
3sxf,1.0
3s9e,1.0
3gcs,1.0
4p6w,0.42528735632183906
6i64,0.375
4qf9,0.3953488372093023
5u4b,0.6944444444444444
5f2r,0.8571428571428571
5ta4,0.35537190082644626
3v51,1.0
3ujd,0.48
2boh,0.6309523809523809
1kv1,0.7021276595744681
6i63,0.8
5cu4,0.38571428571428573
5f25,0.38181818181818183
3cft,0.75
3npc,1.0
6fnf,0.4891304347826087
6gjr,0.603448275862069
4hym,1.0
4je8,0.5409836065573771
5cp9,0.4838709677419355
5ya5,0.34328358208955223
2vwc,0.5056179775280899
3sio,0.7551020408163265
4cmo,0.3333333333333333
2bak,0.5604395604395604
